 Date,Price Target,Price Target - High,Price Target - Low,Price Target - StdDev,Price Target - Median,Open,Low,High,Close,Adj. Close,Rating,Price Target - #,Ticker,15-day Correlation,30-day Correlation,60-day Correlation,90-day Correlation,1-day Close Change,2-day Close Change,3-day Close Change,5-day Close Change,10-day Close Change,20-day Close Change,30-day Close Change,60-day Close Change,180-day Close Change,1-day Price Target - High Change,2-day Price Target - High Change,3-day Price Target - High Change,5-day Price Target - High Change,10-day Price Target - High Change,20-day Price Target - High Change,30-day Price Target - High Change,1-day Price Target - Low Change,2-day Price Target - Low Change,3-day Price Target - Low Change,5-day Price Target - Low Change,10-day Price Target - Low Change,20-day Price Target - Low Change,30-day Price Target - Low Change,1-day Price Target Count Change,2-day Price Target Count Change,3-day Price Target Count Change,5-day Price Target Count Change,10-day Price Target Count Change,20-day Price Target Count Change,30-day Price Target Count Change,5-day Avg Analyst Rating Change,10-day Avg Analyst Rating Change,20-day Avg Analyst Rating Change,30-day Avg Analyst Rating Change,60-day Avg Analyst Rating Change,5-day Avg Analyst Price Target Change,10-day Avg Analyst Price Target Change,20-day Avg Analyst Price Target Change,30-day Avg Analyst Price Target Change,60-day Avg Analyst Price Target Change,1-day Future Close Change,2-day Future Close Change,3-day Future Close Change,5-day Future Close Change,10-day Future Close Change,20-day Future Close Change,30-day Future Close Change,60-day Future Close Change
02-05-2013,3.86473,5.25,3.0,0.60287,3.75,2.821949024999,2.812711875981,2.8889183553795,3.11,2.872753344598,3.36842,28,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008103727714748654,0.012205044751830707,0.0056588520614389015,0.0008045052292839916,0.004846526655896577,-0.027365129007036693,-0.01426307448494446,-0.09920347574221589
02-06-2013,3.86473,5.25,3.0,0.60287,3.75,2.803474726963,2.7873097161815004,2.872753344598,3.085,2.849660472053,3.36842,28,NVDA,,,,,-0.008038585209003135,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.00406834825061031,-0.0024252223120452276,-0.013589128697042319,-0.0024252223120452276,0.00406834825061031,-0.0329153605015674,-0.006441223832528209,-0.11031002162941594
02-07-2013,3.83795,5.25,3.0,0.56745,3.75,2.8404233230350004,2.8104025887265003,2.8635161955800004,3.0725,2.8381140357805,3.36842,28,NVDA,,,,,-0.004051863857374438,-0.01205787781350487,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-0.006467259498787348,-0.01758593125499608,-0.011263073209975882,-0.03456402199528685,-0.018370607028754038,-0.04134165366614673,-0.015224358974359031,-0.11135213304410707
02-08-2013,3.83795,5.25,3.0,0.56745,3.75,2.8565883338165,2.8381140357805,2.879658113488955,3.0925,2.8565883338165,3.36842,28,NVDA,,,,,0.006509357200976451,0.002431118314424552,-0.00562700964630225,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.011191047162270262,-0.00482703137570395,0.0,-0.028355981462571678,0.005691056910569037,-0.025600630169358096,-0.0032232070910557242,-0.09377289377289388
02-11-2013,3.86435,5.25,3.0,0.56072,3.75,2.8796812063615005,2.8519697593075,2.9177844460607503,3.1275,2.8889183553795,3.37838,27,NVDA,,,,,0.011317704122878025,0.017900732302685185,0.013776337115072979,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,-0.0357142857142857,-0.0357142857142857,-0.0357142857142857,,,,,,,,,,,,,,,0.006436041834271933,0.011317704122878025,-0.01728201099764337,-0.0035842293906810374,0.011317704122878025,-0.018053375196232402,0.0007999999999999119,-0.09993524714008195
02-12-2013,3.84583,5.25,3.0,0.56418,3.75,2.86236155195275,2.858897621071,2.90161943527925,3.1075,2.8704440573435,3.37838,27,NVDA,,,,,-0.006394884092725817,0.004850444624090677,0.011391375101708734,-0.000803858520900258,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,-0.0357142857142857,-0.0357142857142857,-0.0357142857142857,,,,0.0029568759240237164,,,,,0.0,,,,,0.004850444624090677,-0.023566378633150142,-0.023643075956327086,0.0040387722132471104,-0.013492063492063444,-0.024332810047095754,-0.017391304347826098,-0.10639827462257367
02-13-2013,3.84583,5.25,3.0,0.56418,3.75,2.872753344598,2.8473511847985,2.92471230782425,3.0925,2.8565883338165,3.37838,27,NVDA,,,,,-0.00482703137570395,-0.011191047162270262,0.0,0.002431118314424552,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,-0.0357142857142857,-0.0357142857142857,,,,0.0029568759240237164,,,,,0.0,,,,,-0.028279654359780193,-0.028355981462571678,-0.014735165272799722,0.006509357200976451,-0.02290679304897325,-0.029803921568627545,-0.03585346843335935,-0.1492434662998624
02-14-2013,3.61202,4.75,2.625,0.52601,3.5,2.81733045049,2.7826911416725,2.942031962233,3.1825,2.9397226749785004,3.35135,26,NVDA,,,,,0.029102667744543398,0.024135156878519748,0.017585931254995968,0.03580146460537037,,,,,,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,,,,-0.125,-0.125,-0.125,-0.125,,,,-0.03703703703703709,-0.03703703703703709,-0.03703703703703709,-0.0714285714285714,,,,-0.005067657833643047,,,,,-0.06666666666666665,,,,,-7.854842510401916e-05,0.013938669852648466,0.028271405492730217,0.016773162939297093,0.0015735641227379027,0.007120253164556889,0.025785656728444906,-0.1060393258426966
02-15-2013,3.60962,4.75,2.625,0.52523,3.5,2.932794813215,2.8750626318525,2.9535783985055,3.18275,2.93995360370395,3.35135,26,NVDA,,,,,7.855459544381382e-05,0.02918350848827811,0.024215607401448125,0.02918350848827811,,,,,,0.0,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,,,,0.0,-0.125,-0.125,-0.125,,,,0.0,-0.03703703703703709,-0.03703703703703709,-0.0714285714285714,,,,-0.005067657833643047,,,,,-0.06666666666666665,,,,,0.01401831939466347,0.028352180936995097,0.03588283157038252,0.03504065040650395,0.006005531410509635,0.01442231075697209,0.03714867617107931,-0.11896193771626296
02-19-2013,3.60962,4.75,2.625,0.52523,3.5,2.942031962233,2.881990493616,2.9443412494875,3.13875,2.89931014802475,3.35135,26,NVDA,,,,,-0.013824522818317475,-0.013747054202670861,0.014955537590945811,0.003597122302158251,,,,,,0.0,0.0,-0.09523809523809523,-0.09523809523809523,,,,0.0,0.0,-0.125,-0.125,,,,0.0,0.0,-0.03703703703703709,-0.03703703703703709,,,,-0.00800087615957945,,,,,-0.06666666666666665,,,,,0.014135702746365109,0.021562245728234286,0.0027955271565496265,0.014955537590945811,-0.019140625000000022,0.006816359262229232,0.035378525482434364,-0.14562776454576387
02-20-2013,3.60962,4.75,2.625,0.52523,3.5,2.90970194067,2.849660472053,2.9558876857600005,3.095,2.858897621071,3.35135,26,NVDA,,,,,-0.013938669852648244,-0.02757049721153082,-0.027494108405341722,-0.004022526146419847,-0.004823151125401881,,,,,0.0,0.0,0.0,-0.09523809523809523,-0.09523809523809523,,,0.0,0.0,0.0,-0.125,-0.125,,,0.0,0.0,0.0,-0.03703703703703709,-0.0714285714285714,,,-0.00800087615957945,-0.005067657833643047,,,,-0.06666666666666665,-0.06666666666666665,,,,0.007323026851098646,-0.01118210862619795,0.006504065040650486,-0.0174603174603174,-0.03205629397967147,-0.019017432646592614,0.011024908125765842,-0.15379357484620637
02-21-2013,3.60962,4.75,2.625,0.52523,3.5,2.854279046562,2.831186174017,2.8866090681250003,3.0725,2.8381140357805,3.35135,26,NVDA,,,,,-0.0072697899838450875,-0.02110712863401043,-0.03463985547089787,-0.006467259498787348,-0.004051863857374438,,,,,0.0,0.0,0.0,-0.09523809523809523,-0.09523809523809523,,,0.0,0.0,0.0,-0.125,-0.125,,,0.0,0.0,0.0,-0.03703703703703709,-0.0714285714285714,,,-0.00800087615957945,-0.005067657833643047,,,,-0.06666666666666665,-0.06666666666666665,,,,-0.018370607028754038,-0.0008130081300814496,-0.006467259498787348,-0.029225908372827902,-0.03683385579937304,-0.01046698872785834,-0.013643659711075617,-0.17350369872225957
02-22-2013,3.60962,4.75,2.625,0.52523,3.5,2.8565883338165,2.8404233230350004,2.8935369298885,3.13,2.891227642634,3.35135,26,NVDA,,,,,0.018714401952807158,0.011308562197092087,-0.002787733970529671,-0.016496465043205122,0.018714401952807158,,,,,0.0,0.0,0.0,0.0,-0.09523809523809523,,,0.0,0.0,0.0,0.0,-0.125,,,0.0,0.0,0.0,0.0,-0.0714285714285714,,,0.0,-0.005067657833643047,,,,0.0,-0.06666666666666665,,,,0.01788617886178856,0.012126111560226471,-0.006349206349206327,-0.014948859166011075,-0.023400936037441533,0.0032051282051281937,0.007240547063555924,-0.15633423180592998
02-25-2013,3.60962,4.75,2.625,0.52523,3.5,2.8981555043975,2.835804748526,2.9212483769425,3.075,2.8404233230350004,3.35135,26,NVDA,,,,,-0.01757188498402551,0.0008136696501221952,-0.00646203554119551,-0.033854371219857016,-0.0056588520614387905,,,,,0.0,0.0,0.0,0.0,-0.09523809523809523,,,0.0,0.0,0.0,0.0,-0.125,,,0.0,0.0,0.0,0.0,-0.0714285714285714,,,0.0,-0.005067657833643047,,,,0.0,-0.06666666666666665,,,,-0.0056588520614387905,-0.023809523809523725,-0.028436018957345932,-0.028052153299091165,-0.031114612051988955,-0.008863819500402825,-0.026128266033254133,-0.17560321715817684
